shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_ana_poly_complex_20,ebene_gekippt,0.062309276476408645,0.12734846770763397,0.123988077044487,0.009145771153271198,9.835649490356445,1.9226863384246826,0.3596
rand_ana_poly_complex_20,ebene_diagonal,0.06202378275737467,0.1196267157793045,0.11856601387262344,0.010377435013651848,8.402524948120117,1.649139642715454,0.3596
rand_ana_poly_complex_20,kugel,0.04302416485350515,0.12016995996236801,0.1221204549074173,0.012823033146560192,13.457712173461914,3.0370514392852783,0.1596
rand_ana_poly_complex_20,wuerfel,0.04198032355807584,0.14114290475845337,0.13721680641174316,0.021712375804781914,16.880935668945312,4.186825275421143,0.22785
rand_ana_poly_complex_20,ei,0.038046299619856755,0.11347077041864395,0.11374727636575699,0.012946216389536858,15.251408576965332,2.409379482269287,0.189
rand_ana_poly_complex_20,bunny,0.028736169397576006,0.0940563827753067,0.09836519509553909,0.024487191811203957,28.012378692626953,2.548577308654785,0.19795
rand_ana_poly_complex_20,prisma,0.050155173572234354,0.12405049055814743,0.12864547967910767,0.025570880621671677,16.465057373046875,3.9497928619384766,0.26515
rand_ana_poly_complex_20,kegel,0.03577620373988191,0.1272992491722107,0.1188669502735138,0.01674911379814148,19.88901138305664,3.356926679611206,0.30365
rand_ana_poly_complex_20,torus,0.06833723990792162,0.12092112749814987,0.11062663793563843,0.023804979398846626,30.019115447998047,2.303318977355957,0.173
rand_ana_poly_complex_30,ebene_flach,0.05703409606043233,0.12053176760673523,0.11498718708753586,0.012073244899511337,12.957704544067383,1.6236858367919922,0.3292
rand_ana_poly_complex_30,ebene_gekippt,0.060278739052748775,0.12565173208713531,0.1174466460943222,0.009368065744638443,9.991247177124023,1.4463396072387695,0.3292
rand_ana_poly_complex_30,ebene_diagonal,0.060152884908406916,0.1228296160697937,0.11676463484764099,0.005688217002898455,9.273317337036133,1.3757065534591675,0.3292
rand_ana_poly_complex_30,kugel,0.04049149404838585,0.12905117869377136,0.11811549961566925,0.009595723822712898,14.679189682006836,2.6065690517425537,0.14025
rand_ana_poly_complex_30,wuerfel,0.03162602784532563,0.1564893275499344,0.1311860829591751,0.017214983701705933,17.502885818481445,3.6900298595428467,0.21585
rand_ana_poly_complex_30,ei,0.036665166777547956,0.12193150818347931,0.11158017814159393,0.012404014356434345,15.529376029968262,2.346200704574585,0.15975
rand_ana_poly_complex_30,bunny,0.04574576726743641,0.11099233478307724,0.09815997630357742,0.013964179903268814,20.70176124572754,1.9386733770370483,0.15165
rand_ana_poly_complex_30,prisma,0.04440902640474108,0.14093931019306183,0.12895475327968597,0.028521183878183365,19.111656188964844,3.5246827602386475,0.27055
rand_ana_poly_complex_30,kegel,0.030202572211426096,0.13094253838062286,0.11733793467283249,0.023930486291646957,18.8575382232666,3.1529769897460938,0.27605
rand_ana_poly_complex_30,torus,0.057318452713912754,0.11241430789232254,0.09109870344400406,0.019221259281039238,29.07080841064453,1.7991204261779785,0.15655
organic_0,ebene_flach,0.059015414255988836,0.1389143466949463,0.12117408215999603,0.009174547158181667,11.234580039978027,1.6422677040100098,0.73745
organic_0,ebene_gekippt,0.05670224336692634,0.1428045928478241,0.12942248582839966,0.007320951670408249,10.025015830993652,1.9407446384429932,0.73745
organic_0,ebene_diagonal,0.053061081057849846,0.13364505767822266,0.12401824444532394,0.008356371894478798,9.322463989257812,1.7913658618927002,0.73745
organic_0,kugel,0.03827418645415053,0.1610874980688095,0.12141656875610352,0.01220693252980709,15.730649948120117,3.3222904205322266,0.36415
