phi_model,param,svgd_iters,seed,n_exec,J,q,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,time_s
ucb,1.864,25,1,6,0.2863404558104665,0.1594354119574481,0.04353159070014954,0.1594354119574481,0.06399713441729546,0.13550758101046084,3541.135068359375,8.44430736541748,1.7262609632546084
mass,0.35,0,0,7,0.28640493330960204,0.13861896437760174,0.038439409881830214,0.13861896437760174,0.06781151678413153,0.16972819060087205,3142.167431640625,9.86143741607666,1.9464922330000751
mass,0.71,200,0,7,0.2864126138999575,0.13223761938680406,0.03658734045922756,0.13223761938680406,0.06009807273745537,0.14543995648622512,3466.071474609375,9.827756805419922,3.5437486282883532
mass,0.11,100,1,8,0.2864291972343018,0.11445447084870342,0.032018755339086054,0.11445447084870342,0.06248716276139021,0.18381286159157753,3099.51138671875,11.221727333068849,2.9936815963995955
mass,0.71,200,1,6,0.2864581604900898,0.15433252060239558,0.04309841319918632,0.15433252060239558,0.06749854698777198,0.16095105677843094,3252.667255859375,8.431378593444824,3.0314099719235674
mass,0.83,50,1,6,0.2865170461367055,0.15915657328154728,0.043749899193644526,0.15915657328154728,0.0673688854277134,0.14022824548184873,3487.947431640625,8.437556190490723,1.8401182137895375
eid,0.8047,200,0,7,0.28664375817314464,0.13238832183221713,0.03783893205225468,0.13238832183221713,0.05803331714123487,0.15663871362805368,2934.900234375,9.814220428466797,3.5638590852318646
ucb,0.4597,25,1,7,0.2867129308424147,0.13870847246355708,0.03839880473911762,0.13870847246355708,0.06332883358001709,0.15232365019619465,3397.75716796875,9.849219169616699,2.0011145947144056
niveau,0.196,25,0,8,0.28672287097252863,0.11768918556806898,0.03232384234666824,0.11768918556806898,0.07848498664796352,0.12443777054548263,3495.28572265625,11.24652545928955,2.258421351114909
ucb,10.0,50,0,7,0.2867446196466326,0.13800147620452402,0.03734462775290012,0.13800147620452402,0.0754350682348013,0.12077178753912449,3684.54142578125,9.838301200866699,2.185785860527152
eid,1.864,50,1,8,0.28678039373241443,0.11683324515285667,0.03329590745270252,0.11683324515285667,0.048181581683456896,0.14943235598504542,3187.7878515625,11.22564552307129,2.4867871448894343
niveau,0.0787,25,0,6,0.2868489341117953,0.16001111789125477,0.04395859599113464,0.16001111789125477,0.06155427724123001,0.1815074698626995,3350.019248046875,8.438954544067382,1.7094540551351383
ucb,0.3474,0,0,6,0.2869161814401556,0.16067185169460962,0.04491610802710056,0.16067185169460962,0.07371635876595974,0.16771517969667912,3244.979599609375,8.459422874450684,1.5610824363864961
mass,0.35,25,0,7,0.28695160951764676,0.13861448159668327,0.03880234785377979,0.13861448159668327,0.06239568416029215,0.16436057463288306,3116.72197265625,9.84041400909424,2.0842819802408727
ucb,1.0648,0,1,6,0.28696600865343364,0.16019565809493663,0.044370582103729246,0.16019565809493663,0.0681115847826004,0.14169455088675023,3502.20203125,8.46284812927246,1.692587639624253
ucb,2.4662,0,0,7,0.2869799038552129,0.1393501301453737,0.03798291191458702,0.1393501301453737,0.07254975579679013,0.12256239935755729,3689.31888671875,9.869940605163574,1.9074434274598024
eid,7.558,0,1,8,0.2869833715635834,0.11819005483252781,0.033211973160505295,0.11819005483252781,0.07805044153705239,0.15018405698239803,3187.32951171875,11.254606742858886,2.198329182763894
eid,0.6082,50,0,7,0.28711486821146387,0.13851537097254785,0.03958245612680912,0.13851537097254785,0.06656228229403496,0.17495501890778542,2851.568232421875,9.823339767456055,2.1498743097290083
niveau,0.1373,0,0,7,0.2871403661141134,0.13945505687149795,0.03827223092317581,0.13945505687149795,0.06246328935027123,0.1363129096478224,3564.50923828125,9.871088485717774,1.9213273106538689
eid,2.4662,200,0,6,0.287145890932237,0.15493444802318257,0.043053531795740126,0.15493444802318257,0.057157106436789035,0.196195317953825,2811.311826171875,8.422258605957031,3.052860727263615
eid,7.558,50,0,7,0.2872192535124827,0.13859477002869192,0.03855139337480068,0.13859477002869192,0.07006226889789105,0.17166092321276666,3047.78068359375,9.833797302246094,2.156120870947683
ucb,0.3474,25,0,7,0.28725651249625794,0.1389673303400081,0.03945416979491711,0.1389673303400081,0.07096350762993098,0.15921857088804245,3330.821982421875,9.847352409362793,2.0722955390624698
eid,10.0,50,0,7,0.28745794690803167,0.13882981611242678,0.03895875349640846,0.13882981611242678,0.06606820551678538,0.15464750722050666,3023.27287109375,9.834013366699219,2.157032698901215
ucb,0.15,100,1,5,0.2874647170371724,0.1799870970407849,0.05063652642071247,0.1799870970407849,0.058971322625875476,0.20596129938960075,2857.54619140625,7.025715751647949,1.8694049990968784
mass,0.65,25,1,6,0.28750769311321467,0.16070734282344146,0.04506469205021858,0.16070734282344146,0.07227690685540437,0.15669977575540542,3233.054443359375,8.440611190795899,1.7000875724432989
niveau,0.2547,200,0,7,0.28755888051207673,0.133332590701436,0.03723028995096683,0.133332590701436,0.0628807557746768,0.14195261940360068,3426.384384765625,9.828119926452636,3.5565724526601845
eid,3.2631,25,0,8,0.2877895821949791,0.11844887053675458,0.0330088759213686,0.11844887053675458,0.06805637817829847,0.15119013220071792,3183.6601171875,11.244102058410645,2.335177914556116
mass,0.77,200,1,6,0.28794107847338807,0.15579852783968942,0.04262389793992043,0.15579852783968942,0.06752961367368698,0.1477717413008213,3409.806943359375,8.430202598571777,3.0356376584246756
mass,0.95,100,0,6,0.2880057695115394,0.15907854317615172,0.0433171671628952,0.15907854317615172,0.06476936664432287,0.13565979018807411,3610.8490625,8.427338752746582,2.231806583846919
ucb,0.2626,25,0,6,0.28803774835938034,0.16091849753530138,0.04525641277432442,0.16091849753530138,0.05869296785444021,0.17321420177817345,3078.37755859375,8.442487525939942,1.7798127060197293
ucb,10.0,100,0,6,0.2881267389403852,0.15919357775485246,0.04323016509413719,0.15919357775485246,0.060700701661407945,0.133215394243598,3584.673662109375,8.428866310119629,2.2332902963832018
eid,4.3174,25,1,7,0.28814356159194293,0.13984136154864524,0.03941746294498444,0.13984136154864524,0.10244131211191415,0.17313781172037124,3023.723564453125,9.832202377319335,2.0755500108244207
eid,3.2631,25,1,8,0.288154770087277,0.11866920183303466,0.033427122309803964,0.11866920183303466,0.08309687666594982,0.1515948810428381,3208.759814453125,11.236831550598145,2.371392063560585
ucb,1.0648,100,1,6,0.2881684979381199,0.15921187738580353,0.04386962309479713,0.15921187738580353,0.06261015269905329,0.15298189856112004,3404.10302734375,8.432280540466309,2.2391551380790773
eid,0.8047,25,0,7,0.2882154434798569,0.1401913071935876,0.03983889289200306,0.1401913071935876,0.06352756563574076,0.16072071254253387,2877.531005859375,9.828723182678223,2.0060340715673126
ucb,1.864,200,1,6,0.2882477316839222,0.156075384924018,0.043132112100720404,0.156075384924018,0.07706554636359214,0.1374513430148363,3476.48033203125,8.424340629577637,3.0430866899760445
niveau,0.9,0,1,7,0.28828878845155564,0.14060056385544759,0.038436279222369196,0.14060056385544759,0.06642747964709997,0.116249321103096,3677.491875,9.838241386413575,1.9220561490269998
eid,10.0,0,0,8,0.28830847676573745,0.11931487241773357,0.03315798781812191,0.11931487241773357,0.08063964545726776,0.14975146546959878,3163.846552734375,11.263571510314941,2.248401087000966
ucb,5.7123,100,0,7,0.28838354022685153,0.1379388818881508,0.037639116048812864,0.1379388818881508,0.06825475256890058,0.11558657556772232,3721.307353515625,9.83417568206787,2.611164584675183
eid,1.864,0,1,8,0.2884122864385684,0.11956560802350338,0.03380995523184538,0.11956560802350338,0.057656623609364036,0.1610366877168417,3153.427412109375,11.25670051574707,2.2116696037662527
eid,0.15,50,0,6,0.28842473131386726,0.1609659367799589,0.045449250638484956,0.1609659367799589,0.06363738350570201,0.19741382762789728,2602.476044921875,8.422717514038085,1.8646986334770919
eid,0.3474,100,0,7,0.28843908768316484,0.13797087130912647,0.03982459679245949,0.13797087130912647,0.05463510077446699,0.17271951138973235,2781.637587890625,9.817601509094239,2.6170540935096023
ucb,0.2626,25,1,7,0.2884398937867104,0.14039585704931246,0.03961704164743424,0.14039585704931246,0.05486249666661024,0.1507735799252987,3292.84685546875,9.844804420471192,2.0110091843494837
mass,0.89,100,1,5,0.28848691494577716,0.18105473767454885,0.04902421712875366,0.18105473767454885,0.05572560977190733,0.1540615876019001,3378.315341796875,7.025048427581787,1.858044317807071
mass,0.35,50,1,6,0.2885499332381117,0.16115049900523226,0.04583936393260956,0.16115049900523226,0.0750707072019577,0.18657911509275438,2970.42126953125,8.422921943664551,1.8498585582198575
eid,7.558,25,0,7,0.2885897002372364,0.14031738233756902,0.03970278918743134,0.14031738233756902,0.07109938062727451,0.16652548894286157,3022.67060546875,9.836338958740235,2.068079474916837
eid,1.0648,200,0,7,0.2886228051127649,0.13435060837524943,0.0375078035518527,0.13435060837524943,0.05197778634727001,0.17047119364142418,2995.280986328125,9.817741622924805,3.5680491843788578
eid,0.4597,0,0,8,0.28877745947358713,0.1197942375616501,0.034052681922912595,0.1197942375616501,0.05894473508000374,0.15564657911658286,3054.255185546875,11.256771049499513,2.2458054779842493
ucb,4.3174,50,1,6,0.2887929474280496,0.16143910367962916,0.044057272374629974,0.16143910367962916,0.07085290819406509,0.14605294682085515,3570.202021484375,8.436173400878907,1.8384609371051193
niveau,0.372,0,1,6,0.28884526490631224,0.16204171230540318,0.044116719216108324,0.16204171230540318,0.06808117628097535,0.15725031808018686,3396.86115234375,8.459225006103516,1.7008881502272561
mass,0.59,100,1,7,0.2889257997157293,0.1385084865788239,0.03871373429894447,0.1385084865788239,0.06401131052523851,0.14461517289280892,3396.6159765625,9.838745307922363,2.6043282842263586
ucb,0.1985,25,1,7,0.28896562761096584,0.1408851341909542,0.03973712749779224,0.1408851341909542,0.0820840197056532,0.1678213955461979,3142.712080078125,9.843531608581543,2.0201233550029185
niveau,0.3133,0,1,6,0.28898911193644283,0.16217898008718745,0.044092408269643786,0.16217898008718745,0.04822463527321816,0.15484003707766533,3461.55765625,8.460674514770508,1.7025329623138532
mass,0.35,200,0,7,0.28903525554070175,0.134785072373775,0.038052920699119565,0.134785072373775,0.06416611894965171,0.16996123850345612,3121.741171875,9.818045234680175,3.5625457917316816
niveau,0.1373,0,1,7,0.28912321321231865,0.14118211621204016,0.039249847456812856,0.14118211621204016,0.05602100517600775,0.15061466574668883,3565.3552734375,9.867347946166992,1.9852742500696332
eid,1.864,100,0,8,0.28913603588601106,0.11719664750285602,0.03249992862343788,0.11719664750285602,0.04987687100656331,0.14672816500067712,3167.998759765625,11.22270606994629,2.9848470957887665
mass,0.83,0,1,6,0.28916703005468736,0.16236372789781808,0.04497482001781464,0.16236372789781808,0.07700093865394592,0.14600223287940026,3497.68669921875,8.459576148986816,1.7008255392173308
mass,0.77,25,0,7,0.2891905762796978,0.14095820198108797,0.03928982563316822,0.14095820198108797,0.07206318944692612,0.12947156064212323,3601.277763671875,9.84850326538086,2.0580935746524487
ucb,0.6082,200,1,7,0.28923345449502424,0.13500330793729826,0.038131343051791194,0.13500330793729826,0.060942311882972715,0.13867950111627578,3418.697275390625,9.839382133483888,3.5575366394314907
mass,0.41,100,0,7,0.28932930930396045,0.13886902276227991,0.0390092147141695,0.13886902276227991,0.05991421153768897,0.1571447205543518,3227.508671875,9.827792816162109,2.615071635420124
ucb,7.558,0,0,7,0.289384180458206,0.14171787610155465,0.03849248513579369,0.14171787610155465,0.06623431526124478,0.11833309166133404,3736.031142578125,9.870293388366699,1.9165760891628454
ucb,0.2626,200,1,7,0.2893950730793389,0.1351478720938408,0.038392193391919134,0.1351478720938408,0.05650494150817394,0.16131845600903033,3290.508505859375,9.824952354431153,3.5618002463745273
ucb,2.4662,25,1,6,0.28941102705009064,0.1625018218411297,0.044391777738928793,0.1625018218411297,0.07395149901509285,0.13454322785139083,3564.007353515625,8.442407073974609,1.7273013022402302
ucb,5.7123,50,0,6,0.2894334756002218,0.16192837602840893,0.04367596849799156,0.16192837602840893,0.05603967513889074,0.14133082874119282,3629.614052734375,8.438540954589843,1.8762748929532242
ucb,7.558,25,0,7,0.28946211356219426,0.1415033517282353,0.038224580958485604,0.1415033517282353,0.07224393475800753,0.11663382798433304,3701.718896484375,9.845004425048828,1.9896904584897375
eid,4.3174,0,1,8,0.28949636035085785,0.12070441144452561,0.03398376911878586,0.12070441144452561,0.07242578819394112,0.15830633245408535,3204.661083984375,11.262308769226074,2.197987226583063
ucb,5.7123,200,0,6,0.28950524639183617,0.15735252268401864,0.04283665969967842,0.15735252268401864,0.05707384612411261,0.1351687064021826,3568.2098828125,8.415994911193847,3.038180926954374
ucb,0.3474,200,1,7,0.2895223130854844,0.1352667197384192,0.03814603351056576,0.1352667197384192,0.06187684524804354,0.14109781369566918,3342.932998046875,9.832242050170898,3.563898336766288
ucb,10.0,25,0,7,0.28959017447076574,0.14164230476396614,0.0383016611635685,0.14164230476396614,0.0617983390390873,0.1285260035097599,3688.77693359375,9.848713264465331,1.9869674266998971
ucb,3.2631,0,0,7,0.2896136810618755,0.14200354932312462,0.03856179028749466,0.14200354932312462,0.07822561904788017,0.12151387959718704,3719.265908203125,9.87140037536621,1.9025329346877213
ucb,4.3174,100,0,5,0.28966340341246144,0.18220956875477992,0.049649947583675386,0.18220956875477992,0.06290040750056505,0.15902830496430398,3433.293955078125,7.026589527130127,1.8634586644203714
mass,0.41,200,0,7,0.28966413640553346,0.13543585484571968,0.038025060445070265,0.13543585484571968,0.05474762126803398,0.15790989845991135,3196.252744140625,9.826082382202149,3.5570703899534424
ucb,2.4662,100,1,7,0.28968041417027207,0.13925569006230062,0.03797670803964138,0.13925569006230062,0.07602600835263729,0.12360555164515973,3659.823701171875,9.83830825805664,2.606181026992854
ucb,3.2631,100,1,6,0.28973277953928667,0.16080115914332077,0.04385735511779785,0.16080115914332077,0.052497455552220344,0.13600355677306653,3584.886767578125,8.430537872314453,2.2329050989914685
ucb,0.3474,200,0,6,0.2897676503938099,0.15754447142497058,0.044296044930815695,0.15754447142497058,0.08291227895766497,0.16463679000735282,3088.18525390625,8.42087329864502,3.055794742209837
niveau,0.372,200,1,7,0.2897844819833293,0.13555610976012902,0.03741362296044826,0.13555610976012902,0.0595199404284358,0.1489372142404318,3441.61830078125,9.82639949798584,3.5570930558000695
ucb,2.4662,0,1,6,0.28979132998576795,0.16291963939786364,0.04463473595678806,0.16291963939786364,0.07416891075670719,0.14658330388367177,3560.8367578125,8.458799514770508,1.7179226469760764
ucb,5.7123,100,1,7,0.2899894427715838,0.1395838526793451,0.038488292023539546,0.1395838526793451,0.07607057116925717,0.11342418476939202,3698.272548828125,9.835881156921387,2.601397523059665
mass,0.95,50,0,6,0.2900143579726367,0.16248729196612527,0.044180246144533156,0.16248729196612527,0.06383301220834255,0.13076309271156789,3626.130830078125,8.434272651672364,1.8817665016278624
mass,0.83,25,0,5,0.29003137345345814,0.18418302723784744,0.05046443209052086,0.18418302723784744,0.07342816073447465,0.17237781152129172,3358.7046484375,7.03593225479126,1.462086553902676
mass,0.65,100,1,8,0.29014928012168895,0.11823476334975651,0.03277546495199204,0.11823476334975651,0.06373857565224171,0.11418371215462685,3653.922060546875,11.244327697753906,2.97862919298311
niveau,0.3133,25,1,8,0.29018276563517886,0.12077551927467323,0.03331296056509018,0.12077551927467323,0.05008265163749456,0.13561456464231014,3528.887294921875,11.24926975250244,2.351811590126405
mass,0.77,100,1,7,0.29019190279287815,0.1397687369643111,0.03835795216262341,0.1397687369643111,0.06387582682073116,0.12370946921408177,3572.9923046875,9.84039134979248,2.60579145714175
niveau,0.6067,400,0,6,0.29026175879362076,0.1516744549183272,0.042138597294688225,0.1516744549183272,0.05473612532019615,0.15897950179874898,3369.89916015625,8.419463577270507,4.6468259688233955
mass,0.71,25,1,7,0.29036178842477417,0.14239703657758956,0.03904377683997154,0.14239703657758956,0.07380761250853539,0.1394195668399334,3504.6596484375,9.852534942626953,1.9911879617961437
ucb,0.3474,100,1,6,0.2904069158302093,0.16142948719289468,0.04473011091351509,0.16142948719289468,0.06057639665901661,0.18265942722558975,3174.817548828125,8.428284912109374,2.244357159328647
eid,0.8047,100,1,7,0.29043266405798884,0.13995589039060985,0.0396455941349268,0.13995589039060985,0.05233004566282034,0.16741024062037468,2987.702646484375,9.819739189147949,2.619193416844743
eid,3.2631,200,0,8,0.2905055131534199,0.11424196515765886,0.03194254644215107,0.11424196515765886,0.04531599210575223,0.1493500433117151,3203.1984375,11.221287841796874,4.065886998940259
mass,0.47,50,0,6,0.29052438889312515,0.16299594772131137,0.0458051197975874,0.16299594772131137,0.06392317268997431,0.1757459445297718,3063.978671875,8.435457153320312,1.8821102929534392
eid,1.4088,100,1,8,0.29057738543978806,0.1186092549483873,0.03385959342122078,0.1186092549483873,0.060659208018332716,0.15566579081118107,3148.652646484375,11.221584854125977,2.9920326228501892
mass,0.35,400,0,7,0.29061178043388103,0.12861989115124217,0.03628297828137875,0.12861989115124217,0.054184539541602135,0.15600769802927972,3135.07361328125,9.826000366210938,5.4979723206597075
ucb,0.15,25,1,7,0.29064880865274834,0.1425465631511084,0.0402345897257328,0.1425465631511084,0.05877717293798924,0.17554548799991607,3123.12701171875,9.84235740661621,2.0255613754099855
eid,1.864,200,0,7,0.29069482351314246,0.13643375060160612,0.0383502484858036,0.13643375060160612,0.04843628656119108,0.16349245056509973,2968.97716796875,9.819296798706056,3.565268227884081
niveau,0.9,400,0,6,0.2906962385214736,0.1522924948876408,0.04186883106827736,0.1522924948876408,0.055220957547426223,0.1266655544936657,3502.0622265625,8.411666297912598,4.6009359084581956
ucb,0.2626,0,1,8,0.2907637193269667,0.1220925219094144,0.033988298550248146,0.1220925219094144,0.05280533745884895,0.13035660192370416,3443.963818359375,11.278282699584961,2.167799354388068
niveau,0.2547,50,0,7,0.290823723672104,0.14218698167311047,0.03908322051167488,0.14218698167311047,0.047591881416738036,0.14844823114573955,3437.944541015625,9.841741676330566,2.1591854997483706
mass,0.53,50,1,6,0.2908438682722771,0.16347281646031003,0.046542939320206644,0.16347281646031003,0.07088036946952343,0.17382395923137664,3113.18365234375,8.432980422973634,1.8427629529917613
eid,7.558,25,1,8,0.2909253717458341,0.12150334007591938,0.034389308765530584,0.12150334007591938,0.09174398526549339,0.15038470149040223,3151.745185546875,11.235762786865234,2.3555079174786804
ucb,10.0,100,1,6,0.29096140037804225,0.16203334495916344,0.04410211056470871,0.16203334495916344,0.07924295138567686,0.13788027733564376,3579.037392578125,8.432089347839355,2.2320138547196984
niveau,0.1373,25,0,8,0.2910276867146233,0.1219676323908259,0.033976081162691116,0.1219676323908259,0.05390298597514629,0.1335295295715332,3557.487978515625,11.254082412719727,2.265013580949356
eid,0.2626,0,0,7,0.2910432978529928,0.14323486752668502,0.040540389940142633,0.14323486752668502,0.07271363072097302,0.17889001086354256,2932.455869140625,9.850619049072266,1.9521075815769535
ucb,0.1985,200,1,6,0.2910555310096418,0.15883711867632472,0.04436656691133976,0.15883711867632472,0.059293003752827644,0.18354399800300597,3072.526318359375,8.42376220703125,3.0546030833292748
eid,3.2631,0,1,8,0.2910565791316347,0.12223843324954474,0.03450606167316437,0.12223843324954474,0.056930481977760794,0.153957861661911,3121.075869140625,11.263030471801757,2.2045364705224832
mass,0.23,0,0,7,0.2910884299253964,0.14326966033801866,0.040280679762363436,0.14326966033801866,0.07431915268301964,0.17014325246214868,3039.908740234375,9.852517433166504,1.954692396844427
mass,0.35,100,1,6,0.2911125723281559,0.16215305212531803,0.04614232495427131,0.16215305212531803,0.051511559449136254,0.17886168777942657,3037.301201171875,8.41842716217041,2.239880050709471
eid,0.1985,50,0,6,0.29112647689016546,0.1636827042701655,0.04702447779476643,0.1636827042701655,0.057154482156038286,0.21552847176790238,2605.439306640625,8.41393726348877,1.8609431549999862
eid,5.7123,0,1,7,0.29119057954819594,0.14349788523843857,0.040185149535536764,0.14349788523843857,0.09001553229987622,0.16692248344421387,3053.849013671875,9.85008659362793,1.9231735774393501
mass,0.53,100,1,7,0.2911980034505453,0.14076725626184616,0.039764593318104745,0.14076725626184616,0.05584398351609707,0.14589714840054513,3330.172216796875,9.828735809326172,2.6076867971747806
mass,0.11,25,0,7,0.2912937897551759,0.14297112880802562,0.04083600424230099,0.14297112880802562,0.05730478975921869,0.17576588287949563,2870.8637890625,9.828724822998048,2.08066523678756
ucb,1.864,200,0,6,0.2913302172173525,0.15916608295950696,0.04371450126171112,0.15916608295950696,0.067343858666718,0.14481429547071456,3481.7272265625,8.423349418640136,3.041033564461395
niveau,0.4307,400,1,7,0.2913479679543595,0.12948759987602712,0.035825324952602385,0.12948759987602712,0.048982954919338226,0.1314627680927515,3457.348857421875,9.825803413391114,5.465092019583098
eid,1.4088,50,0,8,0.29135052447743864,0.12151023653971801,0.034321635589003564,0.12151023653971801,0.0580337567999959,0.13802395530045034,3098.031171875,11.231327323913574,2.460071984430154
eid,10.0,25,1,8,0.2914102735096654,0.12201210362813779,0.03396554253995419,0.12201210362813779,0.05743665244430304,0.13008753538131715,3294.2213671875,11.23652000427246,2.349542470381906
mass,0.89,0,1,6,0.2914420790086159,0.16463380132107377,0.04479731187224388,0.16463380132107377,0.06493797808885575,0.13663745678961278,3593.904677734375,8.459879531860352,1.7020694218855352
mass,0.41,0,0,8,0.29144268635406156,0.12258511495229164,0.03385200932621956,0.12258511495229164,0.06665243696421384,0.15241595931351185,3294.746865234375,11.272065658569336,2.2143928504424784
niveau,0.6653,400,0,6,0.2914663664676943,0.15295374606240034,0.04203387461602688,0.15295374606240034,0.059361397102475164,0.14931940853595735,3413.80134765625,8.420819168090821,4.6281551013235
eid,5.7123,25,1,6,0.2915028844061396,0.1644148579215533,0.04639309443533421,0.1644148579215533,0.07303339544683694,0.1821532006561756,2856.146044921875,8.426727867126464,1.7720066211465746
ucb,1.864,50,1,6,0.29153809437670636,0.16418313742588161,0.045184399411082266,0.16418313742588161,0.06985144257545471,0.16111742451786995,3409.3273828125,8.438791122436523,1.8387392377061769
niveau,0.1373,100,0,7,0.2917082634067324,0.14125327189164602,0.038596555814147,0.14125327189164602,0.058508917465806005,0.15243904627859592,3432.642109375,9.828664169311523,2.6137478787715858
niveau,0.0787,100,0,7,0.29175866558588553,0.14130647194345922,0.03975777171552181,0.14130647194345922,0.05157309267669916,0.14488242387771608,3383.335751953125,9.828780441284179,2.613048410606571
mass,0.05,200,0,6,0.29180296605326467,0.15957970605379201,0.04504383474588394,0.15957970605379201,0.05389092016965151,0.19944045305252076,2691.33095703125,8.411429023742675,3.055814999868162
eid,0.3474,200,0,8,0.2918981771456301,0.11558171765308575,0.03250334069132805,0.11558171765308575,0.04512423250824213,0.15330519482493402,3083.562421875,11.220370597839356,4.079114873136083
eid,0.4597,50,0,6,0.29189858405277735,0.1645140287038558,0.04664022453129291,0.1645140287038558,0.08226172555238008,0.1905970713496208,2737.830927734375,8.416543693542481,1.8461388372303917
ucb,4.3174,0,0,7,0.2919138072004477,0.14428760417736725,0.03922453291714192,0.14428760417736725,0.06634232491254806,0.12724369399249555,3706.329912109375,9.87300090789795,1.906550755770101
ucb,3.2631,100,0,7,0.2919344619130194,0.141494692702977,0.038615592420101166,0.141494692702977,0.06386418025940657,0.1159907678514719,3652.847431640625,9.831131744384766,2.6099423025106083
mass,0.23,50,0,7,0.2919558972907957,0.14324395270348428,0.040557963326573375,0.14324395270348428,0.05863900821655989,0.1588888730108738,2936.7746875,9.829211082458496,2.1779861468278496
niveau,0.4893,400,0,7,0.2919744730266125,0.13014144729548788,0.035918944254517554,0.13014144729548788,0.05089792095124721,0.15004939235746861,3409.11990234375,9.82222541809082,5.458256432781152
ucb,10.0,25,1,6,0.2920911199362273,0.16502273026949488,0.044675123542547227,0.16502273026949488,0.07212315604090691,0.1379290970414877,3627.254755859375,8.440497207641602,1.7670974166831002
ucb,7.558,50,0,6,0.2921637522190942,0.16467307051632016,0.04458737224340439,0.16467307051632016,0.07136501304805279,0.13395300053060055,3628.145703125,8.435730400085449,1.8726704256935047
mass,0.59,200,1,7,0.2921840815310873,0.1379805831182261,0.03819686770439148,0.1379805831182261,0.05083032801747322,0.141683462113142,3446.695576171875,9.831253738403321,3.5508746032152945
mass,0.83,200,1,6,0.2922643682975777,0.1601311820804596,0.04352038949728012,0.1601311820804596,0.06513834223151208,0.1531339042633772,3437.40744140625,8.427875022888184,3.0332965542795143
ucb,3.2631,0,1,7,0.29230589249669414,0.14427630694487906,0.039379306063055994,0.14427630694487906,0.06089891018345952,0.12823102682828902,3686.688056640625,9.868667831420899,2.007396387953777
eid,0.15,200,0,6,0.2923411586282716,0.1601130421456449,0.04530148148536682,0.1601130421456449,0.06573215389624237,0.20472072958946227,2627.349111328125,8.413328742980957,3.0570291206566615
ucb,1.864,0,1,6,0.29234858905424715,0.16551345057371425,0.04559687361121178,0.16551345057371425,0.07010817136615514,0.1303745809942484,3543.321474609375,8.46077980041504,1.7087846201332286
mass,0.05,100,1,8,0.29236209382385064,0.12038481020731283,0.03411953829228878,0.12038481020731283,0.09623608265072107,0.1640714929997921,3020.42072265625,11.211101875305175,2.994320904134462
eid,5.7123,200,1,7,0.2924550568327129,0.1382242168584535,0.03900367043912411,0.1382242168584535,0.07335441127419472,0.16615827202796937,3102.919521484375,9.819673233032226,3.5577099935648344
mass,0.05,50,0,7,0.2924929197882271,0.1438334651840975,0.04099005967378616,0.1438334651840975,0.06957804217934609,0.1867583379149437,2804.974443359375,9.823046722412109,2.1648636510324044
ucb,7.558,100,1,7,0.2925016133434546,0.14209858230424455,0.039008126854896547,0.14209858230424455,0.05822529315948486,0.12033077873289585,3696.23818359375,9.835363655090331,2.6007577598025096
mass,0.23,100,1,7,0.2926029224763808,0.14213540234834238,0.04032904416322708,0.14213540234834238,0.057173905558884144,0.16858829230070113,3018.169375,9.820908966064453,2.6168800320096004
mass,0.41,50,1,7,0.29285197687410497,0.1442229521679232,0.04071512803435326,0.1442229521679232,0.06096263930201531,0.15229004830121995,3242.4845703125,9.835594024658203,2.1572561765454403
ucb,1.864,400,0,6,0.2928533969904312,0.1541520478886009,0.042714834213256836,0.1541520478886009,0.06961873315274715,0.153234356418252,3340.700400390625,8.420340690612793,4.675337275457569
eid,4.3174,50,0,6,0.2928848222309797,0.16551066046534849,0.046117620393633846,0.16551066046534849,0.06320700734853744,0.16850534602999687,2848.425234375,8.429542732238769,1.843540441407822
ucb,5.7123,25,0,6,0.29301096784791036,0.16615288129393066,0.04495022401213646,0.16615288129393066,0.07042637940496206,0.1402298904210329,3626.171201171875,8.44014678955078,1.7145216384949162
niveau,0.196,100,1,7,0.2931097117499786,0.14264882112661334,0.03992118537425995,0.14264882112661334,0.04866538900882006,0.13917429283261298,3496.68890625,9.835296592712403,2.615222655841305
eid,10.0,100,1,8,0.29316340947002084,0.12120605616557016,0.03365621402859688,0.12120605616557016,0.06794138461351394,0.1478171395510435,3312.982265625,11.22768352508545,2.9893383261126774
ucb,5.7123,0,0,7,0.2932079801103152,0.14555801646851832,0.03939222104847431,0.14555801646851832,0.06580960817635059,0.125673743262887,3719.2957421875,9.871865959167481,1.9124909104492207
mass,0.41,200,1,7,0.29330497370851166,0.13907155646330926,0.03917961426079273,0.13907155646330926,0.05740289941430092,0.15990321591496467,3142.608564453125,9.82158893585205,3.5583543113005973
ucb,0.1985,100,0,6,0.29330668133507953,0.16432220702170863,0.04569077871739864,0.16432220702170863,0.061542848534882066,0.17004408270120622,3072.91095703125,8.429836540222167,2.2461185783427213
ucb,0.6082,0,1,7,0.2933325833034826,0.14547781696629716,0.04072603382170201,0.14547781696629716,0.0686900196224451,0.1417559291422367,3450.59767578125,9.869805526733398,1.9636915842963696
ucb,1.4088,0,1,7,0.29336200255150785,0.14542308872724452,0.040324872508645054,0.14542308872724452,0.07863243587315083,0.12885152406990527,3628.0976171875,9.869744606018067,1.984728456065835
