phi_model,param,svgd_iters,seed,shape,n_exec,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,n_obs,plan_s,svgd_s
ucb,4.3174,0,1,a_lc,2,0.13669492304325104,0.6365348881440686,0.16804024577140808,0.224298894405365,1914.93603515625,2.8168959617614746,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_10,2,0.0961911752820015,0.2860524789325189,0.1324586272239685,0.12174499034881592,2032.20263671875,2.816223382949829,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_20,2,0.21971175074577332,0.7199369114315756,0.3041943609714508,0.27688634395599365,1650.202880859375,2.8252973556518555,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_10,2,0.08950559794902802,0.28265793237312953,0.25366485118865967,0.23675933480262756,1770.963623046875,2.812582015991211,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_20,2,0.12685571610927582,0.5338411542915487,0.2134571373462677,0.24670551717281342,1729.373291015625,2.825016498565674,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_30,2,0.2953556776046753,1.06029063145464,0.562464714050293,0.2912379205226898,1580.35986328125,2.8137340545654297,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_0,2,0.1831076294183731,0.5908158547564057,0.24740248918533325,0.21356670558452606,1803.369140625,2.813685417175293,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_10,2,0.19702963531017303,0.5754576308777046,0.18350531160831451,0.1773601472377777,1718.3046875,2.8139796257019043,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_20,2,0.1936805248260498,0.5682119427643741,0.21646125614643097,0.20952245593070984,1636.6533203125,2.8141260147094727,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_30,2,0.12578360736370087,0.3814073003312713,0.10512260347604752,0.18587364256381989,2032.24462890625,2.8228015899658203,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_0,2,0.17902767658233643,0.7796639558967099,0.35522472858428955,0.385297030210495,1672.98095703125,2.824063777923584,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_10,2,0.19284430146217346,0.6773785286036454,0.24043846130371094,0.427104115486145,1773.54296875,2.823892593383789,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_20,2,0.18416821956634521,0.8085777812844245,0.43745723366737366,0.2574176490306854,1799.6728515625,2.8246569633483887,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_30,2,0.1078253760933876,0.4825491329233066,0.12036214768886566,0.46696749329566956,1914.64208984375,2.820244789123535,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_0,2,0.1577846109867096,0.4948284998892462,0.16020897030830383,0.3999978303909302,1815.67724609375,2.8207173347473145,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_10,2,0.10926094651222229,0.3898985741678392,0.06800800561904907,0.5253570675849915,1741.822021484375,2.8228867053985596,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_20,2,0.1625257432460785,0.6440495152438401,0.2653999924659729,0.30560874938964844,1795.2705078125,2.8256258964538574,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_30,2,0.14146891236305237,0.8375973182961706,0.31728488206863403,0.22101028263568878,2037.948974609375,2.8226256370544434,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_0,2,0.11087840050458908,0.3614279986834773,0.04890992492437363,0.27893099188804626,1977.140869140625,2.821125030517578,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_10,2,0.10526573657989502,0.3340029217544181,0.041669003665447235,0.2185775190591812,2074.1181640625,2.8254969120025635,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_20,2,0.12315685302019119,0.41399677374790134,0.11504925042390823,0.18026724457740784,1616.478515625,2.815436601638794,128,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,A,3,0.08543604612350464,0.34267491164050307,0.06875819712877274,0.22595545649528503,3018.542724609375,4.236399173736572,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,greek_upper_0,3,0.09586985409259796,0.3845238078161817,0.10550901293754578,0.26256701350212097,2907.5810546875,4.231353282928467,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,korean_5,3,0.09102518111467361,0.29784200215314643,0.05309462547302246,0.1667151153087616,3047.1845703125,4.23414421081543,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,digit_5,3,0.08274703472852707,0.3032932995565182,0.10931799560785294,0.27659451961517334,2910.54296875,4.235591411590576,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,a_lc,3,0.07848267257213593,0.36546316494245684,0.13278840482234955,0.23429207503795624,2441.743408203125,4.230250358581543,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_10,3,0.07773154973983765,0.231157405335367,0.09522604942321777,0.09537746757268906,2871.4560546875,4.229432106018066,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_20,3,0.07929031550884247,0.25981325377504577,0.08413026481866837,0.09430184215307236,2700.63818359375,4.233310699462891,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_10,3,0.06623262912034988,0.20916209077175074,0.10391925275325775,0.2508052885532379,2584.69775390625,4.223576068878174,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_20,3,0.10555581748485565,0.44420575734847,0.142988383769989,0.20373375713825226,2563.017822265625,4.238157272338867,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_30,3,0.09489454329013824,0.3406597633155086,0.23334597051143646,0.3082245886325836,2653.062744140625,4.224905490875244,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_0,3,0.10107632726430893,0.32613330683155467,0.1039029210805893,0.17150335013866425,2673.681884765625,4.2258453369140625,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_10,3,0.10669465363025665,0.3116193790275704,0.07498384267091751,0.1396879106760025,2730.28515625,4.226438522338867,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_20,3,0.09371781349182129,0.27494545940354026,0.09511464834213257,0.1228349506855011,2663.0087890625,4.227136611938477,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_30,3,0.07755313068628311,0.23516045395140764,0.028111405670642853,0.0891856700181961,3032.731201171875,4.232895374298096,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_0,3,0.07369378954172134,0.32093580487647866,0.12036187946796417,0.4678759276866913,2614.68408203125,4.231565475463867,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_10,3,0.09268493205308914,0.32556203331818573,0.07826146483421326,0.3413679897785187,2858.3232421875,4.236736297607422,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_20,3,0.1364678293466568,0.5991525298428068,0.19242629408836365,0.23102374374866486,2594.536865234375,4.219193935394287,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_30,3,0.09185129404067993,0.41106058613536217,0.0827256292104721,0.4752955138683319,2812.822265625,4.232494831085205,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_0,3,0.10010752826929092,0.31394733447919093,0.043708860874176025,0.3740808963775635,2763.0458984375,4.233061790466309,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_10,3,0.06928841769695282,0.24725628075504125,0.034319646656513214,0.3597206175327301,2436.01708984375,4.236080646514893,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_20,3,0.10390184074640274,0.4117374197412138,0.10029901564121246,0.24348300695419312,2841.06640625,4.238099098205566,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_30,3,0.12349508702754974,0.7311793947462567,0.03183974325656891,0.22932493686676025,3014.6376953125,4.230562210083008,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_0,3,0.07126402109861374,0.232297836247584,0.037634868174791336,0.2653193771839142,2921.7744140625,4.2280097007751465,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_10,3,0.09085460752248764,0.288277129418364,0.03211231902241707,0.20146191120147705,3002.37841796875,4.237998962402344,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_20,3,0.07603202760219574,0.2555847551874345,0.08095497637987137,0.1808619648218155,2699.00341796875,4.228104591369629,192,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,A,4,0.07306372374296188,0.29305083994117015,0.07857716083526611,0.2184899002313614,3225.357421875,5.641762733459473,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,greek_upper_0,4,0.09357473254203796,0.3753183189127574,0.13367241621017456,0.23241926729679108,3152.92333984375,5.638698577880859,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,korean_5,4,0.06440908461809158,0.21075190935721558,0.08183688670396805,0.1855134814977646,3376.741455078125,5.646211624145508,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,digit_5,4,0.06094280257821083,0.2233740911539255,0.0766034945845604,0.27299806475639343,3355.427734375,5.636007308959961,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,a_lc,4,0.06491595506668091,0.30228825824102357,0.1568373292684555,0.2219569832086563,2580.60302734375,5.640627861022949,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_10,4,0.07202006131410599,0.21417263081956345,0.0263516828417778,0.09000039845705032,3173.94384765625,5.642369747161865,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_20,4,0.07441166043281555,0.24382719997750046,0.10473938286304474,0.08957359194755554,3209.76025390625,5.644662380218506,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_10,4,0.06623262912034988,0.20916209077175074,0.19585607945919037,0.25094616413116455,3270.921630859375,5.634300231933594,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_20,4,0.0751270204782486,0.3161536315481842,0.145605206489563,0.21784578263759613,2850.67529296875,5.647858142852783,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_30,4,0.06852661818265915,0.24600214850649804,0.042577795684337616,0.2820778787136078,2983.552978515625,5.634765148162842,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_0,4,0.07794785499572754,0.25150687998098337,0.08519779145717621,0.16680234670639038,3167.5947265625,5.6377644538879395,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_10,4,0.06879188865423203,0.20091808628812532,0.04662011191248894,0.06315144896507263,3118.85302734375,5.626852035522461,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_20,4,0.059939540922641754,0.17584815523733116,0.02750818058848381,0.05229737237095833,3267.430908203125,5.630461692810059,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_30,4,0.06159915402531624,0.18678401368751116,0.035230159759521484,0.054229237139225006,3356.53173828125,5.645153522491455,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_0,4,0.050200141966342926,0.21862117645287588,0.05853381007909775,0.413678377866745,3006.5029296875,5.643216609954834,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_10,4,0.06650330126285553,0.23359730111368734,0.11706013977527618,0.263622522354126,3330.124267578125,5.648368835449219,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_20,4,0.12869177758693695,0.5650123144797425,0.15043005347251892,0.24236690998077393,3120.10400390625,5.619394302368164,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_30,4,0.08211280405521393,0.3674780820094423,0.09481292217969894,0.43045851588249207,3243.2802734375,5.645596027374268,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_0,4,0.07611088454723358,0.23869143251824165,0.0305570587515831,0.318952739238739,3156.638916015625,5.643628120422363,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_10,4,0.05908772349357605,0.21085502072226422,0.09478800743818283,0.3231155574321747,2683.552001953125,5.642911911010742,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_20,4,0.09390037506818771,0.3721040730902197,0.13517014682292938,0.21892668306827545,3180.26025390625,5.64545202255249,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_30,4,0.0698619931936264,0.41363305317309806,0.14874665439128876,0.1411060094833374,3395.6025390625,5.641629695892334,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_0,4,0.05897890776395798,0.19225230974343352,0.06706506013870239,0.2278660237789154,3269.3173828125,5.640623092651367,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_10,4,0.08701687306165695,0.27610018975611983,0.04533521458506584,0.16591621935367584,3225.341064453125,5.651485443115234,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_20,4,0.06500489264726639,0.21851659224667624,0.08762697130441666,0.16971591114997864,3217.426025390625,5.640059947967529,256,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,A,5,0.059244271367788315,0.23762248345171977,0.04909312352538109,0.1491534262895584,3410.5751953125,7.052983283996582,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,greek_upper_0,5,0.05221323296427727,0.20942173478667492,0.0373547188937664,0.12832173705101013,3537.27197265625,7.0483222007751465,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,korean_5,5,0.04365863651037216,0.1428547084475892,0.053524985909461975,0.11042550206184387,3609.1025390625,7.0540289878845215,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,digit_5,5,0.04158689081668854,0.1524287290229844,0.044736891984939575,0.14040443301200867,3623.72119140625,7.040061950683594,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,a_lc,5,0.05941231548786163,0.276659957454896,0.15117567777633667,0.21431352198123932,2648.349365234375,7.052417755126953,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_10,5,0.051148541271686554,0.15210508637257347,0.01758996956050396,0.0326976552605629,3629.50390625,7.050748348236084,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_20,5,0.06964197754859924,0.22819821903990808,0.15121641755104065,0.07828374952077866,3350.22509765625,7.057609558105469,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_10,5,0.06610334664583206,0.20875381779467841,0.23215514421463013,0.24746619164943695,3511.826171875,7.047490119934082,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_20,5,0.06985218077898026,0.2939557629765023,0.06910272687673569,0.21606600284576416,3295.029052734375,7.0478515625,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_30,5,0.05688374489545822,0.20420566241979476,0.07169872522354126,0.21079809963703156,3307.28564453125,7.046717643737793,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_0,5,0.053835585713386536,0.1737061295075381,0.06625685840845108,0.10747150331735611,3515.49951171875,7.041186809539795,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_10,5,0.05519530922174454,0.161207027715934,0.06690394878387451,0.04648885875940323,3414.23974609375,7.038568496704102,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_20,5,0.054433684796094894,0.15969530141242483,0.021801365539431572,0.05243486166000366,3406.52783203125,7.036586284637451,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_30,5,0.0598742738366127,0.18155374632631155,0.056877635419368744,0.053105395287275314,3398.120361328125,7.057901382446289,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_0,5,0.045695673674345016,0.1990042566849695,0.06229129433631897,0.34528762102127075,3221.873046875,7.054043769836426,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_10,5,0.05918320268392563,0.20788496444087268,0.04453975334763527,0.22635425627231598,3557.25390625,7.060663223266602,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_20,5,0.08804882317781448,0.3865722449696302,0.1109461635351181,0.1990223526954651,3457.298583984375,7.0313873291015625,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_30,5,0.0589892640709877,0.26399368368152354,0.07057259976863861,0.3098266124725342,3594.992919921875,7.053542613983154,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_0,5,0.052864592522382736,0.16578870937743295,0.02474166639149189,0.3642602264881134,3491.787841796875,7.057304382324219,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_10,5,0.041736774146556854,0.1489380171925134,0.028637610375881195,0.2452014833688736,3511.8720703125,7.056485176086426,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_20,5,0.06238630414009094,0.24722156709933907,0.06209578365087509,0.1287151426076889,3519.992919921875,7.053859710693359,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_30,5,0.0678250640630722,0.40157297333779757,0.054530076682567596,0.12636008858680725,3583.748046875,7.051506042480469,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_0,5,0.04505835473537445,0.14687577473939611,0.038778387010097504,0.21408244967460632,3454.184326171875,7.0538434982299805,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_10,5,0.052198752760887146,0.16562403399742776,0.04127196595072746,0.15111009776592255,3527.911376953125,7.064146518707275,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_20,5,0.05100389942526817,0.1714516837090799,0.05716724693775177,0.168094664812088,3500.86328125,7.047214508056641,320,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,A,6,0.0471319705247879,0.18904133053719513,0.07761729508638382,0.11846653372049332,3604.923583984375,8.466148376464844,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,greek_upper_0,6,0.04309505224227905,0.1728496798402644,0.06256675720214844,0.10937075316905975,3721.6240234375,8.457118034362793,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,korean_5,6,0.03451312333345413,0.11292982478380771,0.03320024907588959,0.08127718418836594,3712.370849609375,8.465513229370117,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,digit_5,6,0.03976024314761162,0.14573350422732695,0.0468180850148201,0.11105441302061081,3686.13232421875,8.452723503112793,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,a_lc,6,0.04326823353767395,0.20148327078965736,0.07311876118183136,0.14177219569683075,2869.765625,8.4601469039917,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_10,6,0.04306800663471222,0.12807526287545803,0.013995673507452011,0.02920638769865036,3691.4697265625,8.462806701660156,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_20,6,0.06776358932256699,0.2220432409227665,0.153279110789299,0.07713872194290161,3408.734619140625,8.471414566040039,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_10,6,0.06523562222719193,0.20601355131232751,0.06295127421617508,0.2332829087972641,3607.82080078125,8.458852767944336,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_20,6,0.04753412306308746,0.20003569332560522,0.059901162981987,0.14498978853225708,3487.880615234375,8.461472511291504,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_30,6,0.05657387524843216,0.20309326841952216,0.10214805603027344,0.2092599868774414,3430.8671875,8.45310115814209,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_0,6,0.044313039630651474,0.14298064187384885,0.050925690680742264,0.10304713249206543,3602.65966796875,8.454285621643066,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_10,6,0.05398223549127579,0.15766404529140388,0.10302461683750153,0.03860137611627579,3477.96337890625,8.450471878051758,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_20,6,0.04941731318831444,0.1449784770985452,0.04363848268985748,0.051909513771533966,3467.37548828125,8.446878433227539,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_30,6,0.050074778497219086,0.15183922994104207,0.059258077293634415,0.04175795987248421,3540.26904296875,8.471580505371094,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_0,6,0.03837161883711815,0.16710806232772152,0.13726089894771576,0.3126995265483856,3375.98486328125,8.46694564819336,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_10,6,0.053202979266643524,0.1868790290390729,0.048368215560913086,0.22096312046051025,3642.3115234375,8.47213363647461,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_20,6,0.04839175567030907,0.21246064345135685,0.045301757752895355,0.14128477871418,3699.68603515625,8.440138816833496,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_30,6,0.04577887803316116,0.20487346023232123,0.02668200433254242,0.2373567670583725,3704.1591796875,8.46606159210205,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_0,6,0.04826975613832474,0.15137883771161215,0.25151121616363525,0.3747105598449707,3576.559814453125,8.470420837402344,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_10,6,0.03997645154595375,0.14265629170907365,0.041492678225040436,0.2331027239561081,3595.956298828125,8.4647216796875,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_20,6,0.04859869182109833,0.19258465325995905,0.059355732053518295,0.10361774265766144,3725.558349609375,8.466530799865723,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_30,6,0.06006215140223503,0.35561096855332597,0.17117151618003845,0.13731680810451508,3721.3984375,8.459246635437012,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_0,6,0.04013410583138466,0.13082430377400575,0.044938962906599045,0.19914975762367249,3541.701904296875,8.466404914855957,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_10,6,0.05158132687211037,0.16366497250678075,0.06865368783473969,0.15819567441940308,3584.849609375,8.474647521972656,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_20,6,0.04399828240275383,0.1479020169685793,0.13502366840839386,0.14228084683418274,3642.000732421875,8.460711479187012,384,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,A,7,0.0416812039911747,0.167178884590448,0.035696450620889664,0.10224668681621552,3644.3623046875,9.879432678222656,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,greek_upper_0,7,0.03657394275069237,0.14669420191005692,0.24207407236099243,0.10178953409194946,3803.500732421875,9.869038581848145,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,korean_5,7,0.02881319262087345,0.09427917498800557,0.02463601715862751,0.08048905432224274,3733.42138671875,9.87714958190918,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,digit_5,7,0.03784063085913658,0.13869753554577954,0.06371206045150757,0.10212194174528122,3714.756591796875,9.861093521118164,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,a_lc,7,0.04290281981229782,0.19978168173550495,0.12376594543457031,0.13720475137233734,3080.388671875,9.860567092895508,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_10,7,0.03650212287902832,0.10854969497185464,0.04755115509033203,0.023905979469418526,3758.130615234375,9.873401641845703,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_20,7,0.04322364181280136,0.14163236641603047,0.12903781235218048,0.036159176379442215,3669.275634765625,9.88432502746582,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_10,7,0.05400317907333374,0.17054158944491063,0.08398160338401794,0.18050289154052734,3763.564697265625,9.867161750793457,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_20,7,0.0432969368994236,0.18220453504646247,0.04965907707810402,0.13067029416561127,3595.212890625,9.874526023864746,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_30,7,0.04250243306159973,0.15257851805903055,0.10821598768234253,0.1997629702091217,3612.02099609375,9.8395357131958,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_0,7,0.034255869686603546,0.11053013461865037,0.040434036403894424,0.09939128905534744,3691.99462890625,9.865128517150879,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_10,7,0.04503391683101654,0.13152900094406417,0.06033725664019585,0.032561276108026505,3634.2724609375,9.863198280334473,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_20,7,0.043402958661317825,0.12733381162003232,0.024053476750850677,0.04121215641498566,3691.062255859375,9.855403900146484,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_gmm_complex_30,7,0.04740530997514725,0.14374473492963127,0.07850416749715805,0.04031778872013092,3554.725341796875,9.88395881652832,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_0,7,0.03648323193192482,0.15888415397526381,0.07041756063699722,0.30680057406425476,3426.84912109375,9.878585815429688,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_10,7,0.03835803270339966,0.1347351596897248,0.03697783872485161,0.16188879311084747,3738.98828125,9.885455131530762,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_20,7,0.04155347868800163,0.18243766313921558,0.03983863443136215,0.11536972969770432,3799.19677734375,9.852834701538086,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,rand_ana_poly_complex_30,7,0.037622496485710144,0.16837133998833245,0.06469905376434326,0.18342973291873932,3772.59716796875,9.87792682647705,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_0,7,0.032032810151576996,0.10045813273816033,0.014708680100739002,0.1458824872970581,3816.083740234375,9.877523422241211,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_10,7,0.03693155199289322,0.1317905429477833,0.15075571835041046,0.21744024753570557,3616.966064453125,9.877355575561523,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_20,7,0.041254427284002304,0.16348114066886466,0.04851555824279785,0.07712408155202866,3768.400390625,9.879623413085938,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,organic_30,7,0.03475065529346466,0.20574877686302587,0.022357076406478882,0.07613365352153778,3841.24609375,9.856943130493164,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_0,7,0.03258095681667328,0.10620346220592933,0.06434663385152817,0.17013326287269592,3604.429931640625,9.879584312438965,448,3.44869012276642,0.0006902248784899711
ucb,4.3174,0,1,cjk_10,7,0.03944597765803337,0.12516011588673942,0.06426862627267838,0.13286805152893066,3768.08935546875,9.885290145874023,448,3.44869012276642,0.0006902248784899711
