regler,seed,shape,n_exec,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,n_obs,plan_s,svgd_s,gewaehlt_modell,gewaehlt_param,gewaehlt_svgd
fest,2,organic_10,6,0.03981860727071762,0.14209303824372171,0.032553091645240784,0.24100399017333984,3447.397216796875,8.448265075683594,384,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_20,6,0.030651027336716652,0.12146247667391835,0.019761495292186737,0.07770362496376038,3464.86083984375,8.44112777709961,384,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_30,6,0.02709890529513359,0.16044493468441942,0.021040376275777817,0.06218608096241951,3568.218017578125,8.406344413757324,384,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_0,6,0.03951588645577431,0.12880910703002899,0.09457392990589142,0.1691834032535553,3288.03173828125,8.4441499710083,384,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_10,6,0.03819730505347252,0.1211981401120154,0.022511597722768784,0.12203654646873474,3636.2841796875,8.446710586547852,384,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_20,6,0.05623532831668854,0.18903734483980492,0.07815752923488617,0.20279939472675323,3181.809326171875,8.419038772583008,384,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,A,7,0.032466765493154526,0.13022076548834466,0.047014299780130386,0.09223448485136032,3725.426513671875,9.827180862426758,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,greek_upper_0,7,0.028236422687768936,0.11325330753471595,0.028432942926883698,0.09991462528705597,3759.88623046875,9.82680606842041,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,korean_5,7,0.03662592172622681,0.11984307775121017,0.06206195801496506,0.09809083491563797,3751.544921875,9.819944381713867,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,digit_5,7,0.03046855702996254,0.1116766204935375,0.04949956387281418,0.09049906581640244,3745.67724609375,9.803434371948242,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,a_lc,7,0.027227336540818214,0.12678707616658857,0.03521234914660454,0.11442936211824417,3554.036376953125,9.855840682983398,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_10,7,0.035879410803318024,0.1066978792268455,0.12075872719287872,0.03110278584063053,3750.014404296875,9.834903717041016,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_20,7,0.030586877837777138,0.1002250552649961,0.039704278111457825,0.02864479459822178,3673.93408203125,9.872926712036133,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_10,7,0.025753742083907127,0.08133009521192217,0.1098363995552063,0.147105410695076,3637.252685546875,9.828974723815918,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_20,7,0.02512219361960888,0.10572060080177052,0.0377650186419487,0.1297803670167923,3545.236083984375,9.842205047607422,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_30,7,0.036830514669418335,0.13221702718681308,0.04826509207487106,0.14824378490447998,3636.2783203125,9.82698917388916,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_0,7,0.03820576146245003,0.12327487219815329,0.01579027622938156,0.06894569844007492,3610.31298828125,9.847311019897461,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_10,7,0.03624804690480232,0.10586841498713598,0.056112442165613174,0.03053242899477482,3655.31201171875,9.8685884475708,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_20,7,0.035702940076589584,0.10474381438990424,0.012228364124894142,0.024483872577548027,3780.946044921875,9.823136329650879,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_30,7,0.03680094704031944,0.11158965905387871,0.028773518279194832,0.029299035668373108,3749.3955078125,9.8231840133667,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_0,7,0.03352900221943855,0.14601850010172202,0.020161092281341553,0.4556621313095093,3349.580322265625,9.843460083007812,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_10,7,0.026122450828552246,0.09175685862429615,0.02347039431333542,0.18442615866661072,3626.103271484375,9.834219932556152,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_20,7,0.033200785517692566,0.14576574369892872,0.08964395523071289,0.13124655187129974,3534.76953125,9.841686248779297,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_30,7,0.03054644539952278,0.13670400489642054,0.04887824505567551,0.19268912076950073,3596.495849609375,9.851739883422852,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_0,7,0.03359963744878769,0.10537186162601489,0.00961025059223175,0.19882091879844666,3640.543701171875,9.815078735351562,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_10,7,0.03238893672823906,0.11558019580919945,0.02685585618019104,0.20810197293758392,3696.217041015625,9.835373878479004,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_20,7,0.02495380863547325,0.09888580131475191,0.008756670169532299,0.07665638625621796,3514.409423828125,9.845134735107422,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_30,7,0.023968558758497238,0.14191104041303673,0.016565419733524323,0.057147033512592316,3644.087158203125,9.802515029907227,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_0,7,0.036365360021591187,0.11853940203136185,0.014944903552532196,0.15118853747844696,3535.431640625,9.853906631469727,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_10,7,0.03386283665895462,0.10744508850132002,0.009557144716382027,0.11948312073945999,3667.740234375,9.852729797363281,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_20,7,0.04923873394727707,0.16551800811491965,0.05145367607474327,0.16249659657478333,3213.654296875,9.824458122253418,448,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,A,8,0.029126128181815147,0.11682182225227572,0.04302731156349182,0.08706533908843994,3758.251953125,11.212348937988281,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,greek_upper_0,8,0.028080038726329803,0.11262606799115879,0.04590421915054321,0.0987669825553894,3819.789794921875,11.218680381774902,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,korean_5,8,0.03324921056628227,0.10879419654872469,0.06955746561288834,0.0861918181180954,3793.19189453125,11.22752571105957,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,digit_5,8,0.02884836308658123,0.10573811201862057,0.02882615476846695,0.08775121718645096,3773.20068359375,11.208592414855957,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,a_lc,8,0.02689628303050995,0.12524548921908285,0.040414124727249146,0.10013329982757568,3729.621337890625,11.247787475585938,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_10,8,0.03051958791911602,0.09075888463435397,0.06879556179046631,0.027664726600050926,3796.240478515625,11.223577499389648,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_20,8,0.028704440221190453,0.09405680837311199,0.04041705280542374,0.026738528162240982,3750.259033203125,11.271919250488281,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_10,8,0.0248696431517601,0.07853811841515183,0.011033027432858944,0.1375708431005478,3742.7333984375,11.239232063293457,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_20,8,0.022462209686636925,0.09452670970392658,0.014294796623289585,0.10990843176841736,3672.42236328125,11.25549602508545,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_30,8,0.02621176466345787,0.09409701798167917,0.030165527015924454,0.11991480737924576,3708.37109375,11.216351509094238,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_0,8,0.03578053414821625,0.11544962344588128,0.04450681805610657,0.07176695019006729,3620.677490234375,11.249940872192383,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_10,8,0.0319596566259861,0.09334346204672343,0.061586473137140274,0.024599093943834305,3751.8271484375,11.276939392089844,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_20,8,0.032033488154411316,0.09397852754728542,0.014222320169210434,0.02271016128361225,3835.739990234375,11.223394393920898,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_gmm_complex_30,8,0.0328700989484787,0.09967034627422339,0.039827506989240646,0.02629956416785717,3785.1943359375,11.227398872375488,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_0,8,0.02599935792386532,0.11322696759075242,0.04806331545114517,0.19859158992767334,3412.669189453125,11.251458168029785,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_10,8,0.022283075377345085,0.07827079513070728,0.017748810350894928,0.1605609655380249,3661.40625,11.238631248474121,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_20,8,0.026773320510983467,0.11754640484315018,0.08474017679691315,0.11330068111419678,3699.6259765625,11.234310150146484,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,rand_ana_poly_complex_30,8,0.026919055730104446,0.12047040754511837,0.07713531702756882,0.15895774960517883,3799.581298828125,11.257525444030762,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_0,8,0.03005673736333847,0.09426096859546461,0.016778631135821342,0.16192775964736938,3664.8408203125,11.224508285522461,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_10,8,0.02648302912712097,0.09450491437295762,0.027086153626441956,0.20688888430595398,3747.010009765625,11.224592208862305,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_20,8,0.02261359617114067,0.08961211535511328,0.021087821573019028,0.0791717916727066,3533.6982421875,11.244588851928711,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,organic_30,8,0.021919352933764458,0.12977827375241352,0.025137636810541153,0.058364834636449814,3742.48388671875,11.207719802856445,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_0,8,0.03257196396589279,0.1061741483986841,0.016944274306297302,0.14252957701683044,3580.49365234375,11.261417388916016,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_10,8,0.02908415161073208,0.09228255964712756,0.02618287317454815,0.1263033002614975,3694.08056640625,11.262033462524414,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,2,cjk_20,8,0.04017182067036629,0.13503921012324255,0.03788772225379944,0.11494151502847672,3666.493408203125,11.236703872680664,512,1.738963373452425,5.828661986477673,niveau,0.6067,25
fest,3,A,1,0.1460263580083847,0.5856962907295552,0.13236825168132782,0.19207005202770233,1041.23828125,1.4075435400009155,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,greek_upper_0,1,0.13711948692798615,0.5499717720539868,0.08536206930875778,0.19962427020072937,1050.121826171875,1.4082822799682617,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,korean_5,1,0.2148735225200653,0.7030841287363137,0.1992497444152832,0.24469265341758728,1173.81103515625,1.4108928442001343,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,digit_5,1,0.19383718073368073,0.7104728080507696,0.25596585869789124,0.23804467916488647,1273.93994140625,1.4124374389648438,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,a_lc,1,0.16181081533432007,0.7534897927902029,0.17729750275611877,0.2561158239841461,1202.71728515625,1.4100909233093262,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_10,1,0.19481652975082397,0.579343698721616,0.12405811250209808,0.1943920999765396,1071.604736328125,1.4056317806243896,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_20,1,0.22288066148757935,0.7303205882459212,0.35301774740219116,0.26341259479522705,1247.353271484375,1.412336826324463,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_10,1,0.1483362913131714,0.46844472762745704,0.13275761902332306,0.2734664976596832,1075.261962890625,1.41264009475708,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_20,1,0.1386028230190277,0.5832760444516154,0.2202850878238678,0.25752750039100647,1170.1904296875,1.4120023250579834,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_30,1,0.20147176086902618,0.7232588934282148,0.32889071106910706,0.3044854998588562,1241.93408203125,1.4115126132965088,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_0,1,0.21778643131256104,0.7027106242322803,0.304364413022995,0.1939115673303604,1150.097412109375,1.4109621047973633,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_10,1,0.32497745752334595,0.9491504031900768,0.47867128252983093,0.23905983567237854,1180.375,1.4128210544586182,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_20,1,0.16803359985351562,0.4929700511097324,0.07616806030273438,0.19079238176345825,1238.740234375,1.4116286039352417,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_30,1,0.22996900975704193,0.6973234510413747,0.25241726636886597,0.24792593717575073,1072.76806640625,1.4032577276229858,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_0,1,0.21779164671897888,0.9484806431296763,0.44982218742370605,0.39976829290390015,1071.7734375,1.410356044769287,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_10,1,0.1514294147491455,0.5319059644093632,0.06801766902208328,0.37641802430152893,1063.22119140625,1.409101963043213,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_20,1,0.1779824197292328,0.7814194565770496,0.27879011631011963,0.27222198247909546,1280.17724609375,1.4121527671813965,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_30,1,0.15124599635601044,0.6768687209261693,0.23220321536064148,0.3196913003921509,1219.095703125,1.4119548797607422,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_0,1,0.1751658320426941,0.5493377672226787,0.04138621315360069,0.42701807618141174,1133.92529296875,1.4083318710327148,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_10,1,0.1449737250804901,0.5173399692797851,0.16283023357391357,0.3902491629123688,1108.220703125,1.4128706455230713,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_20,1,0.15135398507118225,0.5997785874926026,0.11071664094924927,0.2723711133003235,1105.0751953125,1.4100005626678467,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_30,1,0.16694937646389008,0.9884599215586631,0.45329174399375916,0.25396209955215454,1058.934326171875,1.406005620956421,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_0,1,0.20080745220184326,0.6545678440503512,0.21507202088832855,0.22563216090202332,1059.14111328125,1.4124388694763184,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_10,1,0.12612803280353546,0.4001979451266568,0.04201442003250122,0.2869350016117096,1152.4609375,1.395322322845459,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_20,1,0.15857230126857758,0.533047244396611,0.14290542900562286,0.20326514542102814,1157.649169921875,1.4105116128921509,64,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,A,2,0.0827067419886589,0.3317280021343985,0.1023988202214241,0.18914183974266052,1993.905029296875,2.8153460025787354,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,greek_upper_0,2,0.08697474002838135,0.3488464912537595,0.050615303218364716,0.24854494631290436,1797.504150390625,2.8216822147369385,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,korean_5,2,0.13031810522079468,0.4264117346481049,0.0902661383152008,0.226587176322937,2018.2880859375,2.8224902153015137,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,digit_5,2,0.10446448624134064,0.3828944302663917,0.09067688882350922,0.18030203878879547,2167.22509765625,2.823230743408203,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,a_lc,2,0.076543889939785,0.3564350111636316,0.06812761723995209,0.20901787281036377,2079.860595703125,2.820817470550537,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_10,2,0.10691167414188385,0.31793300503350724,0.055238574743270874,0.1283121407032013,1858.8369140625,2.817037582397461,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_20,2,0.15722769498825073,0.5151932963855125,0.29570963978767395,0.20887453854084015,2016.27001953125,2.821408748626709,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_10,2,0.1483362913131714,0.46844472762745704,0.03739481419324875,0.2759864628314972,2022.5703125,2.8251476287841797,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_20,2,0.07548914104700089,0.3176775669489797,0.05080541968345642,0.28352776169776917,2177.45068359375,2.8121228218078613,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_30,2,0.09811639785766602,0.3522258257713365,0.0565214604139328,0.3427108824253082,1862.69091796875,2.8134279251098633,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_0,2,0.14155124127864838,0.45672983629093566,0.12634307146072388,0.16868586838245392,2147.96484375,2.819945812225342,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_10,2,0.30301788449287415,0.8850138389046697,0.47676900029182434,0.23886533081531525,1713.5810546875,2.8186683654785156,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_20,2,0.14787378907203674,0.43382602896194855,0.14355726540088654,0.1828722506761551,1706.784423828125,2.8129591941833496,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_30,2,0.1844753921031952,0.5593754444980026,0.25352317094802856,0.22341598570346832,1775.82568359375,2.8149800300598145,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_0,2,0.08826026320457458,0.3843726445352894,0.10977071523666382,0.31818801164627075,2072.729736328125,2.8225717544555664,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_10,2,0.08752083778381348,0.3074228062258124,0.04302506893873215,0.3124082386493683,2055.12353515625,2.8220016956329346,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_20,2,0.13423456251621246,0.5893475268785127,0.2757328450679779,0.2764950692653656,1829.313720703125,2.8145251274108887,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_30,2,0.10229025781154633,0.45777790907691696,0.25858283042907715,0.36966460943222046,1836.362060546875,2.8244810104370117,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_0,2,0.12872733175754547,0.40370193309724556,0.07000203430652618,0.43733420968055725,1848.96630859375,2.8110029697418213,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_10,2,0.10009287297725677,0.3571822673552039,0.07403654605150223,0.39811578392982483,1863.29833984375,2.8199572563171387,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_20,2,0.09040144085884094,0.358238658071087,0.026389218866825104,0.22614866495132446,1806.7900390625,2.818221092224121,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_30,2,0.1129172220826149,0.668550855633444,0.32079946994781494,0.26116788387298584,1928.6123046875,2.8176512718200684,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_0,2,0.13218878209590912,0.4308930030006458,0.0821414440870285,0.30027028918266296,1829.8603515625,2.8247575759887695,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_10,2,0.1078602597117424,0.3422352139964311,0.13539959490299225,0.24602223932743073,1987.0791015625,2.805823802947998,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_20,2,0.1001627966761589,0.3367013175198493,0.05792468786239624,0.1870562583208084,2029.474609375,2.821176290512085,128,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,A,3,0.06304682791233063,0.25287416432310367,0.11454134434461594,0.16658225655555725,2492.662841796875,4.227388381958008,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,greek_upper_0,3,0.05863369628787041,0.23517355973225826,0.03587402403354645,0.24340730905532837,2690.9228515625,4.232233047485352,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,korean_5,3,0.05756498873233795,0.18835745546458424,0.025893421843647957,0.19782687723636627,2759.779296875,4.234886646270752,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,digit_5,3,0.07060878723859787,0.25880289401954404,0.060934677720069885,0.166150763630867,2872.318603515625,4.227269172668457,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,a_lc,3,0.06901389360427856,0.3213707580923579,0.06843574345111847,0.18504519760608673,2539.13525390625,4.233274459838867,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_10,3,0.056729041039943695,0.16870032796009354,0.012318097054958344,0.03600005805492401,2624.762939453125,4.209433555603027,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_20,3,0.07395195960998535,0.2423208827712174,0.090949647128582,0.055086392909288406,2942.2021484375,4.230575084686279,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_10,3,0.07278714329004288,0.229861170260074,0.2160644382238388,0.2699279189109802,2966.181396484375,4.228188991546631,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_20,3,0.04809639975428581,0.20240192219744493,0.04129274934530258,0.26706647872924805,2660.796875,4.218444347381592,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_30,3,0.05147559940814972,0.18479108390130777,0.05090363696217537,0.3283631205558777,2622.30517578125,4.225821495056152,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_0,3,0.07284863293170929,0.23505370841235307,0.03769581392407417,0.09060095250606537,2822.72265625,4.222456455230713,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_10,3,0.24799521267414093,0.7243110272716685,0.4411797821521759,0.23466834425926208,1955.083984375,4.227590560913086,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_20,3,0.12607650458812714,0.369878053941157,0.12835891544818878,0.1510581225156784,2065.849853515625,4.2234907150268555,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_30,3,0.13314799964427948,0.4037379763007898,0.38511791825294495,0.19491373002529144,2171.91259765625,4.220762729644775,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_0,3,0.045655202120542526,0.19882799052152078,0.025070179253816605,0.3841565251350403,2639.016357421875,4.2314772605896,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_10,3,0.07752610743045807,0.2723156462567943,0.04191899672150612,0.2769905626773834,2476.416015625,4.223711013793945,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_20,3,0.09079334139823914,0.39862186166566504,0.16094361245632172,0.1981694996356964,2315.3154296875,4.221680641174316,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_complex_30,3,0.08833906799554825,0.3953423786584779,0.04592140391469002,0.34486597776412964,2618.572509765625,4.237576007843018,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_0,3,0.07617265731096268,0.23888515815358044,0.09410466998815536,0.3731350898742676,2727.733154296875,4.2192182540893555,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_10,3,0.06654039770364761,0.23744997436437093,0.028696922585368156,0.5063725709915161,2677.54541015625,4.232011795043945,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_20,3,0.05080312490463257,0.20132027895519466,0.04105305299162865,0.12698331475257874,2321.8828125,4.230310916900635,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,organic_30,3,0.055771272629499435,0.3302058919669313,0.22181561589241028,0.16115149855613708,2626.647705078125,4.225391864776611,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_0,3,0.12192495912313461,0.39743623433326364,0.15685245394706726,0.2727598249912262,2272.716552734375,4.219448566436768,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_10,3,0.06738408654928207,0.21380633925580084,0.0736003965139389,0.21371859312057495,2872.41845703125,4.191965579986572,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,cjk_20,3,0.0685744509100914,0.23051580762344817,0.03297466039657593,0.16000044345855713,2510.82861328125,4.22247314453125,192,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,A,4,0.04409218579530716,0.17684909781141675,0.08098946511745453,0.13475094735622406,2863.75830078125,5.6389312744140625,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,greek_upper_0,4,0.04600946232676506,0.18453909137212202,0.029381070286035538,0.15571339428424835,3030.024169921875,5.643448829650879,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,korean_5,4,0.04985814541578293,0.16314001985419455,0.03267400711774826,0.1626097410917282,3255.524169921875,5.646528244018555,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,digit_5,4,0.0652712881565094,0.23923932037249457,0.10007727146148682,0.1328505575656891,3163.621826171875,5.640570163726807,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,a_lc,4,0.05828071013092995,0.2713905131093307,0.08003441244363785,0.15176497399806976,3136.68701171875,5.635495662689209,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_10,4,0.0524381622672081,0.15594015005248868,0.031242139637470245,0.033224791288375854,3050.51318359375,5.622587203979492,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_20,4,0.056673046201467514,0.1857024838462738,0.05144977942109108,0.03388049453496933,3411.830810546875,5.624237537384033,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_10,4,0.03589277341961861,0.1133490686567698,0.011403802782297134,0.20797128975391388,3258.75634765625,5.63564920425415,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_20,4,0.045252423733472824,0.19043374544748568,0.05047567933797836,0.23840512335300446,3238.1875,5.621114730834961,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_ana_poly_30,4,0.04575992003083229,0.1642724964635553,0.15333130955696106,0.27719682455062866,2944.66796875,5.6185102462768555,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_0,4,0.05729024484753609,0.18485294734204277,0.042978473007678986,0.06943996995687485,3180.930419921875,5.627951622009277,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
fest,3,rand_gmm_complex_10,4,0.1289164274930954,0.376521744201613,0.3253364861011505,0.15604226291179657,2362.196533203125,5.632246971130371,256,1.7395567923411728,5.816198112741112,niveau,0.6067,25
