shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_ana_poly_complex_30,bunny,0.002589560515284831,0.036496471613645554,0.02840152010321617,0.01742863468825817,69.31973266601562,1.9215724468231201,0.15165
rand_ana_poly_complex_30,prisma,0.01476359200643571,0.06957678496837616,0.03992364555597305,0.01985103078186512,55.74114990234375,3.0757126808166504,0.27055
rand_ana_poly_complex_30,kegel,0.002419539004757692,0.05983986705541611,0.032406844198703766,0.01918988674879074,77.37529754638672,2.492626905441284,0.27605
rand_ana_poly_complex_30,torus,0.0048695302958146084,0.050775885581970215,0.034489668905735016,0.02126252092421055,92.79064178466797,1.7039520740509033,0.15655
organic_0,ebene_flach,0.00227615794935706,0.046091049909591675,0.024181604385375977,0.009917055256664753,55.84770202636719,1.9407187700271606,0.73745
organic_0,ebene_gekippt,0.0026655370269893343,0.05845339596271515,0.02994627133011818,0.01090237032622099,46.25048828125,1.9201637506484985,0.73745
organic_0,ebene_diagonal,0.0025679918122106936,0.055481281131505966,0.02874556928873062,0.010336642153561115,47.530670166015625,1.7220417261123657,0.73745
organic_0,kugel,0.006410216764431034,0.0816929042339325,0.03326632082462311,0.019933272153139114,87.67764282226562,2.340640068054199,0.36415
organic_0,wuerfel,0.0054905206431955025,0.09044327586889267,0.04927394539117813,0.018984884023666382,55.02628707885742,4.164729118347168,0.41685
organic_0,ei,0.005547981170654474,0.07373969256877899,0.034123100340366364,0.022483650594949722,97.24810791015625,2.076061725616455,0.4282
organic_0,bunny,0.004186037993521373,0.06193464249372482,0.033838577568531036,0.019497422501444817,76.15943908691406,2.193833827972412,0.35525
organic_0,prisma,0.0124033860747129,0.09270155429840088,0.05202772840857506,0.028137093409895897,87.44918060302734,4.157078266143799,0.51745
organic_0,kegel,0.003932806926408381,0.07815536856651306,0.0394090972840786,0.024887029081583023,75.35124969482422,2.8904170989990234,0.5713
