variant,shape,path_len,coverage,info_gain,belief_rmse
B,digit_5,1.0814576148986816,0.16322867572307587,145.8231201171875,0.533801794052124
B,digit_5,1.6338154077529907,0.14818289875984192,193.22647094726562,0.41684210300445557
B,digit_5,2.1954734325408936,0.10287828743457794,216.81082153320312,0.591972291469574
B,digit_5,2.7287850379943848,0.09695978462696075,236.673828125,0.47615575790405273
B,digit_5,3.3118393421173096,0.09680768847465515,243.36123657226562,0.426636278629303
B,digit_5,3.828474998474121,0.09680768847465515,267.2961120605469,0.2991330027580261
B,digit_5,4.378103733062744,0.09608916938304901,295.308837890625,0.18995274603366852
B,digit_5,4.949214458465576,0.08394529670476913,299.64752197265625,0.20271973311901093
B,digit_5,5.5482025146484375,0.06012401729822159,310.474853515625,0.2673378884792328
B,a_lc,0.45043155550956726,0.3303203284740448,75.25897216796875,0.23024576902389526
B,a_lc,0.9496851563453674,0.15383630990982056,126.3702392578125,0.3726642429828644
B,a_lc,1.4193257093429565,0.15366403758525848,150.81008911132812,0.36256563663482666
B,a_lc,1.9192073345184326,0.14527449011802673,201.83670043945312,0.23287828266620636
B,a_lc,2.386612892150879,0.11415128409862518,209.5804443359375,0.38594770431518555
B,a_lc,2.8803179264068604,0.09860792756080627,208.3604736328125,0.23522308468818665
B,a_lc,3.359457492828369,0.08221080154180527,245.8270263671875,0.314665287733078
B,a_lc,3.842653274536133,0.07464829087257385,271.4044189453125,0.25260666012763977
B,a_lc,4.300262928009033,0.06887053698301315,300.37261962890625,0.16872085630893707
B,a_lc,4.804477691650391,0.04813974350690842,308.8648986816406,0.21675793826580048
C,A,0.3786027133464813,0.47570496797561646,39.36767578125,0.20116116106510162
C,A,0.7820873856544495,0.26873889565467834,78.62820434570312,0.23066605627536774
C,A,1.1886589527130127,0.16088713705539703,101.53561401367188,0.44093769788742065
C,A,1.5819675922393799,0.09745050966739655,145.10635375976562,0.3184579610824585
C,A,1.9784375429153442,0.0961388349533081,166.59982299804688,0.5065387487411499
C,A,2.3537800312042236,0.08083947747945786,171.5242919921875,0.5095611810684204
C,A,2.7706313133239746,0.058792147785425186,193.49884033203125,0.4779052436351776
C,A,3.1688880920410156,0.0542430579662323,180.49234008789062,0.3612399399280548
C,A,3.5343990325927734,0.05048514902591705,189.5697021484375,0.3143867552280426
C,A,3.882948160171509,0.04944295436143875,193.10452270507812,0.4899500906467438
C,greek_upper_0,0.3735581934452057,0.22449219226837158,57.3646240234375,0.2876093089580536
C,greek_upper_0,0.7936066389083862,0.1782177984714508,96.87945556640625,0.43789568543434143
C,greek_upper_0,1.1919094324111938,0.11381743103265762,119.5386962890625,0.2522507309913635
C,greek_upper_0,1.5791784524917603,0.07293331623077393,140.45904541015625,0.24713127315044403
C,greek_upper_0,1.9458794593811035,0.06990975886583328,158.5562744140625,0.3279799818992615
C,greek_upper_0,2.3872523307800293,0.06967885047197342,168.47317504882812,0.414399117231369
C,greek_upper_0,2.7936246395111084,0.061014726758003235,179.77044677734375,0.34365594387054443
C,greek_upper_0,3.1932406425476074,0.057213786989450455,184.55364990234375,0.21691061556339264
C,greek_upper_0,3.593527317047119,0.05032233148813248,219.89279174804688,0.2599929869174957
C,greek_upper_0,3.927436351776123,0.04552045464515686,230.96414184570312,0.22840891778469086
C,korean_5,0.388053297996521,0.3991284668445587,65.34063720703125,0.266563355922699
C,korean_5,0.7942902445793152,0.25548115372657776,97.59182739257812,0.3935876488685608
C,korean_5,1.1981016397476196,0.16904039680957794,116.47161865234375,0.44324201345443726
C,korean_5,1.5830612182617188,0.166441410779953,126.40817260742188,0.40275633335113525
C,korean_5,1.9340977668762207,0.16629934310913086,140.79324340820312,0.6241964101791382
C,korean_5,2.3724892139434814,0.1654481738805771,162.62564086914062,0.43093112111091614
C,korean_5,2.785184383392334,0.1570579707622528,172.98275756835938,0.46838802099227905
C,korean_5,3.1909139156341553,0.1048210933804512,191.289794921875,0.28549838066101074
C,korean_5,3.5853769779205322,0.08899534493684769,202.40899658203125,0.47884926199913025
C,korean_5,3.925668954849243,0.07285614311695099,216.13583374023438,0.373046338558197
C,digit_5,0.3951921761035919,0.1830291599035263,70.06973266601562,0.44500064849853516
C,digit_5,0.7844881415367126,0.15190038084983826,104.36041259765625,0.25587698817253113
C,digit_5,1.1886050701141357,0.1112639307975769,121.48287963867188,0.2573888599872589
C,digit_5,1.582122564315796,0.10175971686840057,165.65280151367188,0.2994673252105713
C,digit_5,1.933162808418274,0.09708964824676514,175.75314331054688,0.32992035150527954
C,digit_5,2.380714178085327,0.09581604599952698,173.61941528320312,0.48304978013038635
